text,class,target_author,topic,ttr,adj_noun_ratio,avg_tree_depth,semicolons,exclamations,emdashes,flesch_kincaid
"“A thorough, determined dislike of me--a dislike which I cannot but attribute in some measure to jealousy. Had the late Mr. Darcy liked me less, his son might have borne with me better; but his father’s uncommon attachment to me irritated him, I believe, very early in life. He had not a temper to bear the sort of competition in which we stood--the sort of preference which was often given me.”",Human,Jane Austen,Original Novel,0.684931506849315,0.3076923076923077,5.666666666666667,1,0,2,8.617007042253523
"“I had not thought Mr. Darcy so bad as this--though I have never liked him, I had not thought so very ill of him--I had supposed him to be despising his fellow-creatures in general, but did not suspect him of descending to such malicious revenge, such injustice, such inhumanity as this!”",Human,Jane Austen,Original Novel,0.660377358490566,1.4,6.0,0,1,2,11.707941176470591
"Elizabeth was again deep in thought, and after a time exclaimed, “To treat in such a manner the godson, the friend, the favourite of his father!” She could have added, “A young man, too, like _you_, whose very countenance may vouch for your being amiable.” But she contented herself with--“And one, too, who had probably been his own companion from childhood, connected together, as I think you said, in the closest manner.”",Human,Jane Austen,Original Novel,0.8309859154929577,0.42857142857142855,6.0,0,1,1,10.978333333333332
"“We were born in the same parish, within the same park; the greatest part of our youth was passed together: inmates of the same house, sharing the same amusements, objects of the same parental care. _My_ father began life in the profession which your uncle, Mr. Philips, appears to do so much credit to; but he gave up everything to be of use to the late Mr. Darcy, and devoted all his time to the care of the Pemberley property. He was most highly esteemed by Mr. Darcy, a most intimate, confidential friend. Mr. Darcy often acknowledged himself to be under the greatest obligations to my father’s active superintendence; and when, immediately before my father’s death, Mr. Darcy gave him a voluntary promise of providing for me, I am convinced that he felt it to be as much a debt of gratitude to _him_ as of affection to myself.”",Human,Jane Austen,Original Novel,0.6319444444444444,0.5862068965517241,5.8,3,0,0,9.650931208053688
"“It _is_ wonderful,” replied Wickham; “for almost all his actions may be traced to pride; and pride has often been his best friend. It has connected him nearer with virtue than any other feeling. But we are none of us consistent; and in his behaviour to me there were stronger impulses even than pride.”",Human,Jane Austen,Original Novel,0.8333333333333334,0.5,4.666666666666667,3,0,0,8.037407407407407
"“Yes; it has often led him to be liberal and generous; to give his money freely, to display hospitality, to assist his tenants, and relieve the poor. Family pride, and _filial_ pride, for he is very proud of what his father was, have done this. Not to appear to disgrace his family, to degenerate from the popular qualities, or lose the influence of the Pemberley House, is a powerful motive. He has also _brotherly_ pride, which, with _some_ brotherly affection, makes him a very kind and careful guardian of his sister; and you will hear him generally cried up as the most attentive and best of brothers.”",Human,Jane Austen,Original Novel,0.6915887850467289,0.7857142857142857,6.0,3,0,0,12.81820093457944
"He shook his head. “I wish I could call her amiable. It gives me pain to speak ill of a Darcy; but she is too much like her brother,--very, very proud. As a child, she was affectionate and pleasing, and extremely fond of me; and I have devoted hours and hours to her amusement. But she is nothing to me now. She is a handsome girl, about fifteen or sixteen, and, I understand, highly accomplished. Since her father’s death her home has been London, where a lady lives with her, and superintends her education.”",Human,Jane Austen,Original Novel,0.6881720430107527,0.6153846153846154,3.4285714285714284,2,0,1,6.091823708206686
"“Probably not; but Mr. Darcy can please where he chooses. He does not want abilities. He can be a conversible companion if he thinks it worth his while. Among those who are at all his equals in consequence, he is a very different man from what he is to the less prosperous. His pride never deserts him; but with the rich he is liberal-minded, just, sincere, rational, honourable, and, perhaps, agreeable,--allowing something for fortune and figure.”",Human,Jane Austen,Original Novel,0.7866666666666666,1.1111111111111112,4.0,2,0,1,6.739473684210527
"The whist party soon afterwards breaking up, the players gathered round the other table, and Mr. Collins took his station between his cousin Elizabeth and Mrs. Philips. The usual inquiries as to his success were made by the latter. It had not been very great; he had lost every point; but when Mrs. Philips began to express her concern thereupon, he assured her, with much earnest gravity, that it was not of the least importance; that he considered the money as a mere trifle, and begged she would not make herself uneasy.",Human,Jane Austen,Original Novel,0.7640449438202247,0.5714285714285714,6.0,3,0,0,9.542521739130436
"“I know very well, madam,” said he, “that when persons sit down to a card table they must take their chance of these things,--and happily I am not in such circumstances as to make five shillings any object. There are, undoubtedly, many who could not say the same; but, thanks to Lady Catherine de Bourgh, I am removed far beyond the necessity of regarding little matters.”",Human,Jane Austen,Original Novel,0.8769230769230769,0.4,6.5,1,0,1,14.08606060606061
"“I believe her to be both in a great degree,” replied Wickham; “I have not seen her for many years; but I very well remember that I never liked her, and that her manners were dictatorial and insolent. She has the reputation of being remarkably sensible and clever; but I rather believe she derives part of her abilities from her rank and fortune, part from her authoritative manner, and the rest from the pride of her nephew, who chooses that everyone connected with him should have an understanding of the first class.”",Human,Jane Austen,Original Novel,0.6739130434782609,0.5333333333333333,8.0,3,0,0,20.178260869565225
"Elizabeth allowed that he had given a very rational account of it, and they continued talking together with mutual satisfaction till supper put an end to cards, and gave the rest of the ladies their share of Mr. Wickham’s attentions. There could be no conversation in the noise of Mrs. Philips’s supper party, but his manners recommended him to everybody. Whatever he said, was said well; and whatever he did, done gracefully. Elizabeth went away with her head full of him. She could think of nothing but of Mr. Wickham, and of what he had told her, all the way home; but there was not time for her even to mention his name as they went, for neither Lydia nor Mr. Collins were once silent. Lydia talked incessantly of lottery tickets, of the fish she had lost and the fish she had won; and Mr. Collins, in describing the civility of Mr. and Mrs. Philips, protesting that he did not in the least regard his losses at whist, enumerating all the dishes at supper, and repeatedly fearing that he crowded his cousins, had more to say than he could well manage before the carriage stopped at Longbourn House.",Human,Jane Austen,Original Novel,0.5968586387434555,0.20689655172413793,5.833333333333333,3,0,0,8.951212121212123
"Elizabeth related to Jane, the next day, what had passed between Mr. Wickham and herself. Jane listened with astonishment and concern: she knew not how to believe that Mr. Darcy could be so unworthy of Mr. Bingley’s regard; and yet it was not in her nature to question the veracity of a young man of such amiable appearance as Wickham. The possibility of his having really endured such unkindness was enough to interest all her tender feelings; and nothing therefore remained to be done but to think well of them both, to defend the conduct of each, and throw into the account of accident or mistake whatever could not be otherwise explained.",Human,Jane Austen,Original Novel,0.7247706422018348,0.4375,7.333333333333333,2,0,0,10.02214285714286
"“They have both,” said she, “been deceived, I dare say, in some way or other, of which we can form no idea. Interested people have perhaps misrepresented each to the other. It is, in short, impossible for us to conjecture the causes or circumstances which may have alienated them, without actual blame on either side.”",Human,Jane Austen,Original Novel,0.8545454545454545,0.8571428571428571,4.666666666666667,0,0,0,9.796363636363637
"“Laugh as much as you choose, but you will not laugh me out of my opinion. My dearest Lizzy, do but consider in what a disgraceful light it places Mr. Darcy, to be treating his father’s favourite in such a manner,--one whom his father had promised to provide for. It is impossible. No man of common humanity, no man who had any value for his character, could be capable of it. Can his most intimate friends be so excessively deceived in him? Oh no.”",Human,Jane Austen,Original Novel,0.7073170731707317,0.6363636363636364,4.0,0,0,1,6.727142857142859
"“I can much more easily believe Mr. Bingley’s being imposed on than that Mr. Wickham should invent such a history of himself as he gave me last night; names, facts, everything mentioned without ceremony. If it be not so, let Mr. Darcy contradict it. Besides, there was truth in his looks.”",Human,Jane Austen,Original Novel,0.9791666666666666,0.14285714285714285,4.333333333333333,1,0,0,5.540686274509806
"The two young ladies were summoned from the shrubbery, where this conversation passed, by the arrival of some of the very persons of whom they had been speaking; Mr. Bingley and his sisters came to give their personal invitation for the long expected ball at Netherfield, which was fixed for the following Tuesday. The two ladies were delighted to see their dear friend again, called it an age since they had met, and repeatedly asked what she had been doing with herself since their separation. To the rest of the family they paid little attention; avoiding Mrs. Bennet as much as possible, saying not much to Elizabeth, and nothing at all to the others. They were soon gone again, rising from their seats with an activity which took their brother by surprise, and hurrying off as if eager to escape from Mrs. Bennet’s civilities.",Human,Jane Austen,Original Novel,0.6595744680851063,0.5238095238095238,8.5,2,0,0,11.388055555555557
"The prospect of the Netherfield ball was extremely agreeable to every female of the family. Mrs. Bennet chose to consider it as given in compliment to her eldest daughter, and was particularly flattered by receiving the invitation from Mr. Bingley himself, instead of a ceremonious card. Jane pictured to herself a happy evening in the society of her two friends, and the attentions of their brother; and Elizabeth thought with pleasure of dancing a great deal with Mr. Wickham, and of seeing a confirmation of everything in Mr. Darcy’s look and behaviour. The happiness anticipated by Catherine and Lydia depended less on any single event, or any particular person; for though they each, like Elizabeth, meant to dance half the evening with Mr. Wickham, he was by no means the only partner who could satisfy them, and a ball was, at any rate, a ball. And even Mary could assure her family that she had no disinclination for it.",Human,Jane Austen,Original Novel,0.6493506493506493,0.27586206896551724,6.8,2,0,0,10.966666666666669
"Elizabeth’s spirits were so high on the occasion, that though she did not often speak unnecessarily to Mr. Collins, she could not help asking him whether he intended to accept Mr. Bingley’s invitation, and if he did, whether he would think it proper to join in the evening’s amusement; and she was rather surprised to find that he entertained no scruple whatever on that head, and was very far from dreading a rebuke, either from the Archbishop or Lady Catherine de Bourgh, by venturing to dance.",Human,Jane Austen,Original Novel,0.75,0.375,12.0,1,0,0,13.83883720930233
"“I am by no means of opinion, I assure you,” said he, “that a ball of this kind, given by a young man of character, to respectable people, can have any evil tendency; and I am so far from objecting to dancing myself, that I shall hope to be honoured with the hands of all my fair cousins in the course of the evening; and I take this opportunity of soliciting yours, Miss Elizabeth, for the two first dances especially; a preference which I trust my cousin Jane will attribute to the right cause, and not to any disrespect for her.”",Human,Jane Austen,Original Novel,0.7128712871287128,0.3157894736842105,8.0,3,0,0,40.50693069306931
"Elizabeth felt herself completely taken in. She had fully proposed being engaged by Wickham for those very dances; and to have Mr. Collins instead!--her liveliness had been never worse timed. There was no help for it, however. Mr. Wickham’s happiness and her own was perforce delayed a little longer, and Mr. Collins’s proposal accepted with as good a grace as she could. She was not the better pleased with his gallantry, from the idea it suggested of something more. It now first struck her, that _she_ was selected from among her sisters as worthy of being the mistress of Hunsford Parsonage, and of assisting to form a quadrille table at Rosings, in the absence of more eligible visitors. The idea soon reached to conviction, as she observed his increasing civilities towards herself, and heard his frequent attempt at a compliment on her wit and vivacity; and though more astonished than gratified herself by this effect of her charms, it was not long before her mother gave her to understand that the probability of their marriage was exceedingly agreeable to _her_. Elizabeth, however, did not choose to take the hint, being well aware that a serious dispute must be the consequence of any reply. Mr. Collins might never make the offer, and, till he did, it was useless to quarrel about him.",Human,Jane Austen,Original Novel,0.6157407407407407,0.48484848484848486,5.7,2,1,1,10.666269025092557
"If there had not been a Netherfield ball to prepare for and talk of, the younger Miss Bennets would have been in a pitiable state at this time; for, from the day of the invitation to the day of the ball, there was such a succession of rain as prevented their walking to Meryton once. No aunt, no officers, no news could be sought after; the very shoe-roses for Netherfield were got by proxy. Even Elizabeth might have found some trial of her patience in weather which totally suspended the improvement of her acquaintance with Mr. Wickham; and nothing less than a dance on Tuesday could have made such a Friday, Saturday, Sunday, and Monday endurable to Kitty and Lydia.",Human,Jane Austen,Original Novel,0.7,0.18181818181818182,7.0,3,0,0,12.925
"Till Elizabeth entered the drawing-room at Netherfield, and looked in vain for Mr. Wickham among the cluster of red coats there assembled, a doubt of his being present had never occurred to her. The certainty of meeting him had not been checked by any of those recollections that might not unreasonably have alarmed her. She had dressed with more than usual care, and prepared in the highest spirits for the conquest of all that remained unsubdued of his heart, trusting that it was not more than might be won in the course of the evening. But in an instant arose the dreadful suspicion of his being purposely omitted, for Mr. Darcy’s pleasure, in the Bingleys’ invitation to the officers; and though this was not exactly the case, the absolute fact of his absence was pronounced by his friend Mr. Denny, to whom Lydia eagerly applied, and who told them that Wickham had been obliged to go to town on business the day before, and was not yet returned; adding, with a significant smile,--",Human,Jane Austen,Original Novel,0.6411764705882353,0.35714285714285715,8.0,2,0,1,11.373426919900911
"This part of his intelligence, though unheard by Lydia, was caught by Elizabeth; and, as it assured her that Darcy was not less answerable for Wickham’s absence than if her first surmise had been just, every feeling of displeasure against the former was so sharpened by immediate disappointment, that she could hardly reply with tolerable civility to the polite inquiries which he directly afterwards approached to make. Attention, forbearance, patience with Darcy, was injury to Wickham. She was resolved against any sort of conversation with him, and turned away with a degree of ill-humour which she could not wholly surmount even in speaking to Mr. Bingley, whose blind partiality provoked her.",Human,Jane Austen,Original Novel,0.7477477477477478,0.4444444444444444,8.333333333333334,1,0,0,15.324391891891889
"But Elizabeth was not formed for ill-humour; and though every prospect of her own was destroyed for the evening, it could not dwell long on her spirits; and, having told all her griefs to Charlotte Lucas, whom she had not seen for a week, she was soon able to make a voluntary transition to the oddities of her cousin, and to point him out to her particular notice. The two first dances, however, brought a return of distress: they were dances of mortification. Mr. Collins, awkward and solemn, apologizing instead of attending, and often moving wrong without being aware of it, gave her all the shame and misery which a disagreeable partner for a couple of dances can give. The moment of her release from him was ecstasy.",Human,Jane Austen,Original Novel,0.65625,0.47619047619047616,6.75,2,0,0,14.774375000000003
"She danced next with an officer, and had the refreshment of talking of Wickham, and of hearing that he was universally liked. When those dances were over, she returned to Charlotte Lucas, and was in conversation with her, when she found herself suddenly addressed by Mr. Darcy, who took her so much by surprise in his application for her hand, that, without knowing what she did, she accepted him. He walked away again immediately, and she was left to fret over her own want of presence of mind: Charlotte tried to console her.",Human,Jane Austen,Original Novel,0.6956521739130435,0.09090909090909091,8.666666666666666,0,0,0,10.733413978494628
"When the dancing recommenced, however, and Darcy approached to claim her hand, Charlotte could not help cautioning her, in a whisper, not to be a simpleton, and allow her fancy for Wickham to make her appear unpleasant in the eyes of a man often times his consequence. Elizabeth made no answer, and took her place in the set, amazed at the dignity to which she was arrived in being allowed to stand opposite to Mr. Darcy, and reading in her neighbours’ looks their equal amazement in beholding it. They stood for some time without speaking a word; and she began to imagine that their silence was to last through the two dances, and, at first, was resolved not to break it; till suddenly fancying that it would be the greater punishment to her partner to oblige him to talk, she made some slight observation on the dance. He replied, and was again silent. After a pause of some minutes, she addressed him a second time, with--",Human,Jane Austen,Original Novel,0.6280487804878049,0.3076923076923077,6.8,2,0,1,11.904819277108434
"“Both,” replied Elizabeth archly; “for I have always seen a great similarity in the turn of our minds. We are each of an unsocial, taciturn disposition, unwilling to speak, unless we expect to say something that will amaze the whole room, and be handed down to posterity with all the _éclat_ of a proverb.”",Human,Jane Austen,Original Novel,0.8518518518518519,0.625,7.5,1,0,0,13.077037037037037
"He made no answer; and they were again silent till they had gone down the dance, when he asked her if she and her sisters did not very often walk to Meryton. She answered in the affirmative; and, unable to resist the temptation, added, “When you met us there the other day, we had just been forming a new acquaintance.”",Human,Jane Austen,Original Novel,0.8,0.8333333333333334,5.5,2,0,0,12.040000000000003
"Darcy made no answer, and seemed desirous of changing the subject. At that moment Sir William Lucas appeared close to them, meaning to pass through the set to the other side of the room; but, on perceiving Mr. Darcy, he stopped, with a bow of superior courtesy, to compliment him on his dancing and his partner.",Human,Jane Austen,Original Novel,0.7818181818181819,0.3,6.5,1,0,0,8.757857142857144
"“I have been most highly gratified, indeed, my dear sir; such very superior dancing is not often seen. It is evident that you belong to the first circles. Allow me to say, however, that your fair partner does not disgrace you: and that I must hope to have this pleasure often repeated, especially when a certain desirable event, my dear Miss Eliza (glancing at her sister and Bingley), shall take place. What congratulations will then flow in! I appeal to Mr. Darcy;--but let me not interrupt you, sir. You will not thank me for detaining you from the bewitching converse of that young lady, whose bright eyes are also upbraiding me.”",Human,Jane Austen,Original Novel,0.7522935779816514,0.8571428571428571,5.0,2,1,1,8.134826254826255
"The latter part of this address was scarcely heard by Darcy; but Sir William’s allusion to his friend seemed to strike him forcibly, and his eyes were directed, with a very serious expression, towards Bingley and Jane, who were dancing together. Recovering himself, however, shortly, he turned to his partner, and said,--",Human,Jane Austen,Original Novel,0.8627450980392157,0.2857142857142857,4.5,1,0,1,12.930769230769233
"“Yes, always,” she replied, without knowing what she said; for her thoughts had wandered far from the subject, as soon afterwards appeared by her suddenly exclaiming, “I remember hearing you once say, Mr. Darcy, that you hardly ever forgave;--that your resentment, once created, was unappeasable. You are very cautious, I suppose, as to its _being created_?”",Human,Jane Austen,Original Novel,0.8518518518518519,0.6666666666666666,5.0,2,0,1,10.443571428571431
"“I would by no means suspend any pleasure of yours,” he coldly replied. She said no more, and they went down the other dance and parted in silence; on each side dissatisfied, though not to an equal degree; for in Darcy’s breast there was a tolerably powerful feeling towards her, which soon procured her pardon, and directed all his anger against another.",Human,Jane Austen,Original Novel,0.9193548387096774,0.36363636363636365,5.5,2,0,0,13.819354838709678
"“So, Miss Eliza, I hear you are quite delighted with George Wickham? Your sister has been talking to me about him, and asking me a thousand questions; and I find that the young man forgot to tell you, among his other communications, that he was the son of old Wickham, the late Mr. Darcy’s steward. Let me recommend you, however, as a friend, not to give implicit confidence to all his assertions; for, as to Mr. Darcy’s using him ill, it is perfectly false: for, on the contrary, he has been always remarkably kind to him, though George Wickham has treated Mr. Darcy in a most infamous manner. I do not know the particulars, but I know very well that Mr. Darcy is not in the least to blame; that he cannot bear to hear George Wickham mentioned; and that though my brother thought he could not well avoid including him in his invitation to the officers, he was excessively glad to find that he had taken himself out of the way. His coming into the country at all is a most insolent thing, indeed, and I wonder how he could presume to do it. I pity you, Miss Eliza, for this discovery of your favourite’s guilt; but really, considering his descent, one could not expect much better.”",Human,Jane Austen,Original Novel,0.5674418604651162,0.6363636363636364,6.5,5,0,0,10.74474006116208
"“Insolent girl!” said Elizabeth to herself. “You are much mistaken if you expect to influence me by such a paltry attack as this. I see nothing in it but your own wilful ignorance and the malice of Mr. Darcy.” She then sought her eldest sister, who had undertaken to make inquiries on the same subject of Bingley. Jane met her with a smile of such sweet complacency, a glow of such happy expression, as sufficiently marked how well she was satisfied with the occurrences of the evening. Elizabeth instantly read her feelings; and, at that moment, solicitude for Wickham, resentment against his enemies, and everything else, gave way before the hope of Jane’s being in the fairest way for happiness.",Human,Jane Austen,Original Novel,0.7563025210084033,0.5217391304347826,5.666666666666667,1,1,0,10.696666666666669
"“No,” replied Jane, “I have not forgotten him; but I have nothing satisfactory to tell you. Mr. Bingley does not know the whole of his history, and is quite ignorant of the circumstances which have principally offended Mr. Darcy; but he will vouch for the good conduct, the probity and honour, of his friend, and is perfectly convinced that Mr. Wickham has deserved much less attention from Mr. Darcy than he has received; and I am sorry to say that by his account, as well as his sister’s, Mr. Wickham is by no means a respectable young man. I am afraid he has been very imprudent, and has deserved to lose Mr. Darcy’s regard.”",Human,Jane Austen,Original Novel,0.6574074074074074,0.7692307692307693,5.666666666666667,3,0,0,8.047393483709271
"“I have not a doubt of Mr. Bingley’s sincerity,” said Elizabeth warmly, “but you must excuse my not being convinced by assurances only. Mr. Bingley’s defence of his friend was a very able one, I dare say; but since he is unacquainted with several parts of the story, and has learnt the rest from that friend himself, I shall venture still to think of both gentlemen as I did before.”",Human,Jane Austen,Original Novel,0.8235294117647058,0.3,7.0,1,0,0,10.872857142857146
"She then changed the discourse to one more gratifying to each, and on which there could be no difference of sentiment. Elizabeth listened with delight to the happy though modest hopes which Jane entertained of Bingley’s regard, and said all in her power to heighten her confidence in it. On their being joined by Mr. Bingley himself, Elizabeth withdrew to Miss Lucas; to whose inquiry after the pleasantness of her last partner she had scarcely replied, before Mr. Collins came up to them, and told her with great exultation, that he had just been so fortunate as to make a most important discovery.",Human,Jane Austen,Original Novel,0.7623762376237624,0.5,6.666666666666667,1,0,0,10.430407766990296
"“I have found out,” said he, “by a singular accident, that there is now in the room a near relation to my patroness. I happened to overhear the gentleman himself mentioning to the young lady who does the honours of this house the names of his cousin Miss De Bourgh, and of her mother, Lady Catherine. How wonderfully these sort of things occur! Who would have thought of my meeting with--perhaps--a nephew of Lady Catherine de Bourgh in this assembly! I am most thankful that the discovery is made in time for me to pay my respects to him, which I am now going to do, and trust he will excuse my not having done it before. My total ignorance of the connection must plead my apology.”",Human,Jane Austen,Original Novel,0.6666666666666666,0.22727272727272727,5.333333333333333,0,2,2,9.482322834645668
"Elizabeth tried hard to dissuade him from such a scheme; assuring him that Mr. Darcy would consider his addressing him without introduction as an impertinent freedom, rather than a compliment to his aunt; that it was not in the least necessary there should be any notice on either side, and that if it were, it must belong to Mr. Darcy, the superior in consequence, to begin the acquaintance. Mr. Collins listened to her with the determined air of following his own inclination, and when she ceased speaking, replied thus,--",Human,Jane Austen,Original Novel,0.7764705882352941,0.38461538461538464,8.5,2,0,1,11.781882022471915
"“I have no reason, I assure you,” said he, “to be dissatisfied with my reception. Mr. Darcy seemed much pleased with the attention. He answered me with the utmost civility, and even paid me the compliment of saying, that he was so well convinced of Lady Catherine’s discernment as to be certain she could never bestow a favour unworthily. It was really a very handsome thought. Upon the whole, I am much pleased with him.”",Human,Jane Austen,Original Novel,0.7567567567567568,0.7777777777777778,5.0,0,0,0,7.409333333333336
"In vain did Elizabeth endeavour to check the rapidity of her mother’s words, or persuade her to describe her felicity in a less audible whisper; for to her inexpressible vexation she could perceive that the chief of it was overheard by Mr. Darcy, who sat opposite to them. Her mother only scolded her for being nonsensical.",Human,Jane Austen,Original Novel,0.7636363636363637,0.3333333333333333,5.0,1,0,0,11.075714285714287
"Nothing that she could say, however, had any influence. Her mother would talk of her views in the same intelligible tone. Elizabeth blushed and blushed again with shame and vexation. She could not help frequently glancing her eye at Mr. Darcy, though every glance convinced her of what she dreaded; for though he was not always looking at her mother, she was convinced that his attention was invariably fixed by her. The expression of his face changed gradually from indignant contempt to a composed and steady gravity.",Human,Jane Austen,Original Novel,0.7209302325581395,0.35714285714285715,4.0,1,0,0,8.375344827586208
"At length, however, Mrs. Bennet had no more to say; and Lady Lucas, who had been long yawning at the repetition of delights which she saw no likelihood of sharing, was left to the comforts of cold ham and chicken. Elizabeth now began to revive. But not long was the interval of tranquillity; for when supper was over, singing was talked of, and she had the mortification of seeing Mary, after very little entreaty, preparing to oblige the company. By many significant looks and silent entreaties did she endeavour to prevent such a proof of complaisance,--but in vain; Mary would not understand them; such an opportunity of exhibiting was delightful to her, and she began her song. Elizabeth’s eyes were fixed on her, with most painful sensations; and she watched her progress through the several stanzas with an impatience which was very ill rewarded at their close; for Mary, on receiving amongst the thanks of the table the hint of a hope that she might be prevailed on to favour them again, after the pause of half a minute began another. Mary’s powers were by no means fitted for such a display; her voice was weak, and her manner affected. Elizabeth was in agonies. She looked at Jane to see how she bore it; but Jane was very composedly talking to Bingley. She looked at his two sisters, and saw them making signs of derision at each other, and at Darcy, who continued, however, impenetrably grave. She looked at her father to entreat his interference, lest Mary should be singing all night. He took the hint, and, when Mary had finished her second song, said aloud,--",Human,Jane Austen,Original Novel,0.5641025641025641,0.2916666666666667,5.2727272727272725,8,0,2,11.080000000000002
"“If I,” said Mr. Collins, “were so fortunate as to be able to sing, I should have great pleasure, I am sure, in obliging the company with an air; for I consider music as a very innocent diversion, and perfectly compatible with the profession of a clergyman. I do not mean, however, to assert that we can be justified in devoting too much of our time to music, for there are certainly other things to be attended to. The rector of a parish has much to do. In the first place, he must make such an agreement for tithes as may be beneficial to himself and not offensive to his patron. He must write his own sermons; and the time that remains will not be too much for his parish duties, and the care and improvement of his dwelling, which he cannot be excused from making as comfortable as possible. And I do not think it of light importance that he should have attentive and conciliatory manners towards everybody, especially towards those to whom he owes his preferment. I cannot acquit him of that duty; nor could I think well of the man who should omit an occasion of testifying his respect towards anybody connected with the family.” And with a bow to Mr. Darcy, he concluded his speech, which had been spoken so loud as to be heard by half the room. Many stared--many smiled; but no one looked more amused than Mr. Bennet himself, while his wife seriously commended Mr. Collins for having spoken so sensibly, and observed, in a half-whisper to Lady Lucas, that he was a remarkably clever, good kind of young man.",Human,Jane Austen,Original Novel,0.5703971119133574,0.7105263157894737,7.777777777777778,4,0,1,10.185703971119136
"To Elizabeth it appeared, that had her family made an agreement to expose themselves as much as they could during the evening, it would have been impossible for them to play their parts with more spirit, or finer success; and happy did she think it for Bingley and her sister that some of the exhibition had escaped his notice, and that his feelings were not of a sort to be much distressed by the folly which he must have witnessed. That his two sisters and Mr. Darcy, however, should have such an opportunity of ridiculing her relations was bad enough; and she could not determine whether the silent contempt of the gentleman, or the insolent smiles of the ladies, were more intolerable.",Human,Jane Austen,Original Novel,0.6776859504132231,0.47368421052631576,8.0,2,0,0,17.776557377049176
"The rest of the evening brought her little amusement. She was teased by Mr. Collins, who continued most perseveringly by her side; and though he could not prevail with her to dance with him again, put it out of her power to dance with others. In vain did she entreat him to stand up with somebody else, and offered to introduce him to any young lady in the room. He assured her that, as to dancing, he was perfectly indifferent to it; that his chief object was, by delicate attentions, to recommend himself to her; and that he should therefore make a point of remaining close to her the whole evening. There was no arguing upon such a project. She owed her greatest relief to her friend Miss Lucas, who often joined them, and good-naturedly engaged Mr. Collins’s conversation to herself.",Human,Jane Austen,Original Novel,0.6357142857142857,0.3684210526315789,6.0,3,0,0,8.021338652482271
"She was at least free from the offence of Mr. Darcy’s further notice: though often standing within a very short distance of her, quite disengaged, he never came near enough to speak. She felt it to be the probable consequence of her allusions to Mr. Wickham, and rejoiced in it.",Human,Jane Austen,Original Novel,0.8333333333333334,1.2,7.5,0,0,0,6.513000000000002
"The Longbourn party were the last of all the company to depart; and by a manœuvre of Mrs. Bennet had to wait for their carriage a quarter of an hour after everybody else was gone, which gave them time to see how heartily they were wished away by some of the family. Mrs. Hurst and her sister scarcely opened their mouths except to complain of fatigue, and were evidently impatient to have the house to themselves. They repulsed every attempt of Mrs. Bennet at conversation, and, by so doing, threw a languor over the whole party, which was very little relieved by the long speeches of Mr. Collins, who was complimenting Mr. Bingley and his sisters on the elegance of their entertainment, and the hospitality and politeness which had marked their behaviour to their guests. Darcy said nothing at all. Mr. Bennet, in equal silence, was enjoying the scene. Mr. Bingley and Jane were standing together a little detached from the rest, and talked only to each other. Elizabeth preserved as steady a silence as either Mrs. Hurst or Miss Bingley; and even Lydia was too much fatigued to utter more than the occasional exclamation of “Lord, how tired I am!” accompanied by a violent yawn.",Human,Jane Austen,Original Novel,0.6363636363636364,0.43333333333333335,7.125,2,1,0,8.920097087378643
"When at length they arose to take leave, Mrs. Bennet was most pressingly civil in her hope of seeing the whole family soon at Longbourn; and addressed herself particularly to Mr. Bingley, to assure him how happy he would make them, by eating a family dinner with them at any time, without the ceremony of a formal invitation. Bingley was all grateful pleasure; and he readily engaged for taking the earliest opportunity of waiting on her after his return from London, whither he was obliged to go the next day for a short time.",Human,Jane Austen,Original Novel,0.75,0.5714285714285714,9.5,2,0,0,11.902659574468085
"Mrs. Bennet was perfectly satisfied; and quitted the house under the delightful persuasion that, allowing for the necessary preparations of settlements, new carriages, and wedding clothes, she should undoubtedly see her daughter settled at Netherfield in the course of three or four months. Of having another daughter married to Mr. Collins she thought with equal certainty, and with considerable, though not equal, pleasure. Elizabeth was the least dear to her of all her children; and though the man and the match were quite good enough for _her_, the worth of each was eclipsed by Mr. Bingley and Netherfield.",Human,Jane Austen,Original Novel,0.6947368421052632,0.45,7.333333333333333,2,0,0,10.596857142857147
"The next day opened a new scene at Longbourn. Mr. Collins made his declaration in form. Having resolved to do it without loss of time, as his leave of absence extended only to the following Saturday, and having no feelings of diffidence to make it distressing to himself even at the moment, he set about it in a very orderly manner, with all the observances which he supposed a regular part of the business. On finding Mrs. Bennet, Elizabeth, and one of the younger girls together, soon after breakfast, he addressed the mother in these words,--",Human,Jane Austen,Original Novel,0.7311827956989247,0.3333333333333333,4.75,0,0,1,10.08966666666667
"Elizabeth would not oppose such an injunction; and a moment’s consideration making her also sensible that it would be wisest to get it over as soon and as quietly as possible, she sat down again, and tried to conceal, by incessant employment, the feelings which were divided between distress and diversion. Mrs. Bennet and Kitty walked off, and as soon as they were gone, Mr. Collins began,--",Human,Jane Austen,Original Novel,0.78125,0.5714285714285714,7.0,1,0,1,16.319776119402988
